"","osm_id","longitude","latitude","n_students"
"1814",3690112796,36.8310008,-1.3152256,93
"1815",3690112797,36.8310769,-1.3153171,27
"1816",3690112798,36.830938,-1.3154327,36
"1817",3690112799,36.8308619,-1.3153412,55
"1818",3690223216,36.8309233,-1.3149553,57
"1819",3690223217,36.8309832,-1.3149178,60
"1820",3690223218,36.831139,-1.31518,42
"1821",3690223219,36.8313728,-1.3153837,71
"1822",3690223220,36.8313174,-1.3154466,62
"1823",3690223221,36.8310641,-1.3152264,21
"1824",3690301545,36.8310405,-1.3153855,37
"1825",3690301546,36.8310716,-1.3154274,74
"1826",3690301547,36.8311501,-1.315376,54
"1827",3690301548,36.8310879,-1.3152962,14
"1828",3690301549,36.8310703,-1.3153091,21
"1829",3690301550,36.8310324,-1.3153638,72
"1830",3690301551,36.8310387,-1.3151775,45
"1831",3690301552,36.8310121,-1.3151948,75
"1832",3690301553,36.8309499,-1.3151313,52
"1833",3690301554,36.8308972,-1.3152138,19
"1834",3690301555,36.8309364,-1.3152557,88
"1835",3690301556,36.8309946,-1.3152151,32
"1836",3690301557,36.8311189,-1.3152741,4
"1837",3697099807,36.7225693,-1.3271599,11
"1838",3697099808,36.7224579,-1.3287831,31
"1839",3697099809,36.7233265,-1.328868,95
"1840",3697099810,36.7233805,-1.3272202,82
"1841",4110596789,36.8190675,-1.3133469,52
"1842",4110596790,36.8191694,-1.3133362,60
"1843",4110596791,36.8194323,-1.313481,53
"1844",4110596792,36.8197649,-1.3133576,4
"1845",4110596793,36.8200653,-1.3134005,94
"1846",4110596794,36.8200814,-1.3138296,27
"1847",4110596795,36.8199044,-1.3139315,57
"1848",4110596796,36.8198722,-1.3140066,46
"1849",4110596797,36.8198561,-1.3143444,89
"1850",4110596798,36.8199097,-1.3147198,7
"1851",4110596799,36.8194484,-1.31487,67
"1852",4110596800,36.8192821,-1.3148968,4
"1853",4110596801,36.8190514,-1.3147788,36
"1854",4110596802,36.8188476,-1.3146448,94
"1855",4110596803,36.8185418,-1.3143927,33
"1856",4110596804,36.8183392,-1.3141775,60
"1857",4110596806,36.8187189,-1.3145387,51
"1858",4166892389,36.7820588,-1.3288743,22
"1859",4192147411,36.7660339,-1.3440611,53
"1860",4192147412,36.7640591,-1.3437356,11
"1861",4192147413,36.7640962,-1.3465997,85
"1862",4192147414,36.7651404,-1.3465856,14
"1863",4192147415,36.7652049,-1.3465603,77
"1864",4192147416,36.7655084,-1.3457983,52
"1865",4421823596,36.824839,-1.3202012,24
"1866",4436261603,36.8021328,-1.315582,54
"1867",4436261612,36.8021222,-1.3157066,59
"1868",4436261614,36.801509,-1.3155743,24
"1869",4436261617,36.8016532,-1.3157096,65
"1870",4436261618,36.801983,-1.3157586,2
"1871",4436261619,36.8017096,-1.3157579,94
"1872",4436261620,36.8018896,-1.3157955,93
"1873",4436261621,36.8017902,-1.3158129,93
"1874",4711263743,36.7834209,-1.3169844,27
"1875",4711263744,36.7834319,-1.3170112,42
"1876",4711263745,36.7841063,-1.3158424,57
"1877",4711263746,36.7841024,-1.3158433,6
"1878",4711308866,36.782987,-1.3157671,1
"1879",4711308867,36.7826163,-1.3157876,73
"1880",4838514224,36.7658262,-1.3660899,77
"1881",4914522209,36.7830585,-1.3175577,7
"1882",4934449696,36.7453047,-1.364582,12
"1883",5119148464,36.7781228,-1.3158171,72
"1884",5119185445,36.77972,-1.3189587,37
"1885",5119191997,36.7770662,-1.3171999,48
"1886",5119209879,36.7770555,-1.3172096,55
"1887",5119214668,36.7798032,-1.3187794,19
"1888",5119233643,36.7790025,-1.3189617,65
"1889",5119233644,36.7791789,-1.3186822,94
"1890",5119233645,36.7792246,-1.3186906,23
"1891",5119239744,36.7773735,-1.3174872,23
"1892",5119239745,36.777429,-1.317394,14
"1893",5119251870,36.7784353,-1.3183121,7
"1894",5134858557,36.7836842,-1.3153511,28
"1895",5134962352,36.7784158,-1.3156751,72
"1896",5137463139,36.8017665,-1.3158029,10
"1897",5257354027,36.8010073,-1.3169573,87
"1898",5257354029,36.8008733,-1.3161551,70
"1899",5257354034,36.8005138,-1.3163221,69
"1900",5257354035,36.8004044,-1.3167247,31
"1901",5257354036,36.8011517,-1.3165411,68
"1902",5257354037,36.8009841,-1.3163185,60
"1903",5295553069,36.7948279,-1.3172762,25
"1904",5353048121,36.701368,-1.3231154,18
"1905",5356726940,36.7162056,-1.3112326,52
"1906",5360972286,36.7246035,-1.3593544,65
"1907",5361484361,36.6919654,-1.3103673,10
"1908",5361484408,36.7447695,-1.3744732,93
"1909",5361662247,36.7376074,-1.3370405,37
"1910",5361662248,36.7376677,-1.3367899,94
"1911",5370854863,36.7575053,-1.3644168,24
"1912",5370855122,36.7544023,-1.3544799,31
"1913",5370855123,36.7545442,-1.3554894,95
"1914",5370855124,36.755799,-1.3553735,21
"1915",5370855125,36.7557001,-1.3543897,62
"1916",5372384721,36.795045,-1.3279262,76
"1917",5372384722,36.7946695,-1.3284437,7
"1918",5372384723,36.7932637,-1.3272869,69
"1919",5372384724,36.79369,-1.3267592,55
"1920",5543285283,36.7825521,-1.3175474,31
"1921",5543285284,36.782803,-1.3174934,19
"1922",5543285285,36.7828187,-1.3175701,8
"1923",5543285286,36.7825625,-1.3176189,22
"1924",5594655628,36.8026932,-1.3165792,16
"1925",5594655629,36.8026972,-1.3166637,24
"1926",5594655630,36.802889,-1.3166556,89
"1927",5594655631,36.8028836,-1.3165725,56
"1928",5748662221,36.7630808,-1.361911,10
"1929",6064281285,36.7297713,-1.3667462,85
"1930",6142152798,36.7124977,-1.3184547,81
"1931",6142152799,36.7130226,-1.3193946,67
"1932",6142152800,36.7130817,-1.3193849,59
"1933",6142152801,36.7125838,-1.3184107,30
"1934",6142220517,36.7072236,-1.3259782,96
"1935",6142220518,36.7073514,-1.3260735,16
"1936",6142220519,36.7074675,-1.3265264,88
"1937",6142220520,36.7057854,-1.3269073,21
"1938",6142220521,36.7056576,-1.3265101,63
"1939",6142220522,36.7056181,-1.3264253,80
"1940",6142220523,36.7063535,-1.3263899,20
"1941",6142220547,36.7127299,-1.3247518,91
"1942",6142220548,36.7133735,-1.3257924,12
"1943",6142220549,36.7114962,-1.327049,4
"1944",6142220550,36.7106505,-1.3260084,73
"1945",6318942656,36.7273928,-1.2971335,34
"1946",6319120960,36.7294842,-1.3025877,95
"1947",6319120961,36.7276755,-1.3030243,5
"1948",6319120962,36.7271085,-1.3031337,73
"1949",6830686439,36.7880116,-1.3307185,91
"1950",6830686445,36.767714,-1.3378997,23
"1951",6830686446,36.7491988,-1.3472772,75
"1952",6830686447,36.7531005,-1.347808,94
"1953",6830686448,36.751971,-1.350109,48
"1954",6830686449,36.7486841,-1.3494787,57
"1955",6830686452,36.7528545,-1.33402,99
"1956",6830686453,36.7507772,-1.3371464,66
"1957",6830686454,36.7521067,-1.3372744,53
"1958",6830686455,36.7517299,-1.3402881,23
"1959",6830686456,36.7503222,-1.3401389,21
"1960",6830686457,36.7507061,-1.3379283,20
"1961",7180835846,36.7225136,-1.3279828,25
"1962",7208230994,36.7846243,-1.3149098,37
"1963",7208344237,36.7819444,-1.3153196,83
"1964",7208344250,36.7815167,-1.31516,96
"1965",7937755840,36.780985,-1.3167883,38
"1966",7937755842,36.7992717,-1.3179117,75
"1967",7937755845,36.79556,-1.3168033,86
"1968",7937755847,36.790245,-1.3160267,36
"1969",7937755852,36.79654,-1.3178033,62
"1970",7937755853,36.7987983,-1.3167783,53
"1971",7937755856,36.80089,-1.3168117,91
"1972",7937755862,36.794181,-1.3187323,72
"1973",7937755863,36.77679,-1.3149233,24
"1974",7937755868,36.7992033,-1.31842,67
"1975",7937755871,36.7832613,-1.314412,51
"1976",7937755876,36.79705,-1.3176167,11
"1977",7937755883,36.79536,-1.3180967,43
"1978",7937824586,36.7825887,-1.3160664,87
"1979",7937824592,36.78916,-1.3135717,4
"1980",8137763469,36.7730056,-1.3250216,80
"1981",8170759375,36.8262519,-1.3233589,59
"1982",8170759376,36.8265321,-1.3233616,17
"1983",8170759377,36.8265693,-1.3233234,66
"1984",8170759378,36.8266362,-1.3233884,16
"1985",8170759379,36.8266028,-1.3234227,28
"1986",8170759380,36.826725,-1.3235417,99
"1987",8170759381,36.8266275,-1.3236417,38
"1988",8170759382,36.8266017,-1.3236166,85
"1989",8170759383,36.8265428,-1.323677,32
"1990",8170759384,36.8264965,-1.3236319,99
"1991",8170759385,36.8265634,-1.3235633,69
"1992",8170759386,36.8265534,-1.3235536,96
"1993",8170759387,36.8265352,-1.3235633,58
"1994",8170759388,36.8265143,-1.3235429,24
"1995",8170759389,36.8265362,-1.3235204,97
"1996",8170759390,36.82644,-1.3234267,44
"1997",8170759391,36.8264158,-1.3234515,18
"1998",8170759392,36.8263993,-1.3234355,46
"1999",8170759393,36.826419,-1.3234153,94
"2000",8170759394,36.8263808,-1.3233781,25
"2001",8170759395,36.8263277,-1.3234327,11
"2002",8170759396,36.8263416,-1.3231766,23
"2003",8170759397,36.8263978,-1.3231167,6
"2004",8170759398,36.8264466,-1.3231625,5
"2005",8170759399,36.8263868,-1.3232202,16
"2006",8170759400,36.8267446,-1.323488,25
"2007",8170759401,36.8267824,-1.3234486,73
"2008",8170759402,36.8268508,-1.3235142,77
"2009",8170759403,36.8267272,-1.323643,27
"2010",8170759404,36.826679,-1.3235968,54
"2011",8170759405,36.8267648,-1.3235073,43
"2012",8181596241,36.8233929,-1.3122878,70
"2013",8181596242,36.8237086,-1.3119831,60
"2014",8181596243,36.8236618,-1.3118654,83
"2015",8181596244,36.823246,-1.3120681,36
"2016",8181596245,36.8232925,-1.3121634,22
"2017",8181596246,36.8233795,-1.312121,50
"2018",8181596247,36.823393,-1.3121487,90
"2019",8181596248,36.8233394,-1.3121749,53
"2020",8181785826,36.8226679,-1.3110395,30
"2021",8181785827,36.8229165,-1.3115286,8
"2022",8181785828,36.8230141,-1.3114724,35
"2023",8181785829,36.8229117,-1.3112434,46
"2024",8181785830,36.8229521,-1.3112231,55
"2025",8181785831,36.8229781,-1.3112603,48
"2026",8181785832,36.8230373,-1.3112162,60
"2027",8181785833,36.8229522,-1.3111016,91
"2028",8181785834,36.8228898,-1.311144,82
"2029",8181785835,36.8229193,-1.3111907,55
"2030",8181785836,36.8229017,-1.3112013,19
"2031",8181785837,36.8227724,-1.3109784,83
"2032",8210168925,36.7824453,-1.3244194,4
"2033",8210168926,36.782695,-1.3244094,37
"2034",8210168927,36.7832343,-1.3248328,11
"2035",8210168928,36.7837957,-1.3251204,24
"2036",8210168929,36.7832822,-1.3262461,36
"2037",8210168930,36.7829719,-1.3267129,3
"2038",8210168931,36.782534,-1.3270753,21
"2039",8210168932,36.781255,-1.3259358,62
"2040",8212725282,36.7852606,-1.3243679,18
"2041",8212725283,36.7849473,-1.3241303,39
"2042",8212725284,36.784015,-1.3234124,88
"2043",8212725285,36.783981,-1.3233863,36
"2044",8212725286,36.7840045,-1.3233549,23
"2045",8212725287,36.7837982,-1.3231957,96
"2046",8212725288,36.7837774,-1.3232114,74
"2047",8212725289,36.7835449,-1.3230155,74
"2048",8212725290,36.784203,-1.3221671,80
"2049",8212725291,36.7860023,-1.3235403,87
"2050",8212725292,36.7855113,-1.324005,33
"2051",8212725293,36.7855688,-1.3240729,62
"2052",8212725294,36.7858012,-1.3242635,30
"2053",8212725295,36.7855792,-1.324689,84
"2054",8212725296,36.7852815,-1.3244201,29
"2055",8212814518,36.7882953,-1.3265304,87
"2056",8212814519,36.7878138,-1.3267827,12
"2057",8212814520,36.7875702,-1.3273104,16
"2058",8212814521,36.7881659,-1.3283641,33
"2059",8212814522,36.7883736,-1.3288182,56
"2060",8212814523,36.7892002,-1.3281832,31
"2061",8212814524,36.7886781,-1.3271422,25
"2062",8212814525,36.7883678,-1.3265536,25
"2063",8301506733,36.8263904,-1.3232224,12
"2064",8301506734,36.8257156,-1.3229487,3
"2065",8301506735,36.8259287,-1.3231688,16
"2066",8301506736,36.8259028,-1.3231939,71
"2067",8301506737,36.8260015,-1.3232958,48
"2068",8301506738,36.8260142,-1.323299,57
"2069",8301506739,36.8261149,-1.3234152,79
"2070",8301506740,36.8261722,-1.3233655,37
"2071",8301506741,36.8260716,-1.3232493,29
"2072",8301506742,36.8261879,-1.3231486,60
"2073",8301506743,36.8262397,-1.3232085,69
"2074",8301506744,36.8262896,-1.3231653,74
"2075",8301506745,36.8263147,-1.3231411,49
"2076",8301506746,36.8261915,-1.323014,6
"2077",8301506747,36.8262301,-1.3229765,57
"2078",8301506748,36.8261603,-1.3229045,54
"2079",8301506749,36.8261161,-1.3229473,15
"2080",8301506750,36.8258936,-1.3227177,84
"2081",8301506751,36.825841,-1.3227687,14
"2082",8301506752,36.8258703,-1.3227989,3
"2083",8864651282,36.7148805,-1.3191852,42
"2084",9005934500,36.8236507,-1.3120189,87
"2085",9005934501,36.8236584,-1.312049,65
"2086",9005934502,36.8237145,-1.312134,33
"2087",9005934515,36.8229953,-1.3116537,30
"2088",9005934516,36.8230383,-1.3117492,95
"2089",9005982717,36.8233858,-1.3115831,65
"2090",9005982718,36.8233415,-1.3114641,59
"2091",9005982719,36.827812,-1.3117427,1
"2092",9005982720,36.827808,-1.3118207,60
"2093",9005982721,36.8277141,-1.3118247,43
"2094",9005982722,36.8277201,-1.3121225,96
"2095",9005982723,36.8281139,-1.3121205,19
"2096",9005982724,36.8281139,-1.3120545,3
"2097",9005982725,36.8281459,-1.3120465,67
"2098",9005982726,36.8281459,-1.3120885,35
"2099",9005982727,36.8282239,-1.3120865,70
"2100",9005982728,36.8282239,-1.3117287,37
"2101",9053026943,36.7745083,-1.3150967,26
"2102",9053069462,36.7751583,-1.3154633,26
"2103",9055745993,36.7746467,-1.3148433,84
"2104",9055757018,36.7789052,-1.3173892,11
"2105",9055790181,36.7816406,-1.3153124,92
"2106",9058309550,36.782232,-1.3154927,4
"2107",9059572442,36.782397,-1.3148777,90
"2108",9075701566,36.7830942,-1.3161753,51
"2109",9075704385,36.7851792,-1.3148702,89
"2110",9075710816,36.7878215,-1.315114,67
"2111",9075774019,36.7888994,-1.3151736,24
"2112",9075811988,36.7907175,-1.3150199,41
"2113",9075883318,36.7951483,-1.318086,53
"2114",9075994718,36.78339,-1.3153634,57
"2115",9076003067,36.7956539,-1.3180207,41
"2116",9076040156,36.7831398,-1.3147479,70
"2117",9076043891,36.80018,-1.3146857,87
"2118",9116076800,36.7818629,-1.3153019,51
"2119",9116097926,36.7832372,-1.3150695,40
"2120",9116299929,36.7879595,-1.3124162,63
"2121",9122765464,36.8024228,-1.3165738,37
"2122",9122789938,36.8013918,-1.3146643,49
"2123",9122826241,36.8019368,-1.315407,56
"2124",9122841548,36.8023354,-1.3157446,6
"2125",9122878493,36.8021597,-1.3152708,83
"2126",9122892721,36.8023491,-1.315833,71
"2127",9122984596,36.7943089,-1.3184637,35
"2128",9128855288,36.7777933,-1.3175417,10
"2129",9128864511,36.774547,-1.3165257,77
"2130",9128918527,36.7787211,-1.3180071,83
"2131",9128931800,36.7794275,-1.3187283,44
"2132",9129044016,36.7801353,-1.3187667,95
"2133",9129087489,36.7802,-1.3187367,26
"2134",9129098741,36.7820522,-1.3188891,88
"2135",9131552423,36.7988942,-1.3182622,55
"2136",9631415305,36.7487606,-1.3495654,17
"2137",9833075199,36.7883112,-1.3285065,50
"2138",9833075204,36.7881905,-1.3283463,40
"2139",9833075205,36.7882086,-1.3283442,66
"2140",9833075206,36.7882381,-1.3283503,34
"2141",9833075207,36.788287,-1.3284421,82
"2142",9833075208,36.7882783,-1.3285842,61
"2143",9911310113,36.7488727,-1.3486508,60
"2144",10780953108,36.7902244,-1.3148101,22
"2145",10792571662,36.7948219,-1.3173303,81
"2146",10819674125,36.8080576,-1.3216549,38
"2147",10819674126,36.8072976,-1.3220171,8
"2148",10819674127,36.8065112,-1.3222026,72
"2149",10819674128,36.8048854,-1.3198086,14
"2150",10819674129,36.8056453,-1.3196585,47
"2151",10819674130,36.8059634,-1.3194818,17
"2152",10819674131,36.8063345,-1.3192344,41
"2153",10819674132,36.8067851,-1.3186956,56
"2154",10819674133,36.8070061,-1.3182892,48
"2155",10819674134,36.8074302,-1.3177592,30
"2156",10819674135,36.8097099,-1.3199412,19
"2157",11155030945,36.7674106,-1.3681221,87
"2158",11155030946,36.7674594,-1.3678291,45
"2159",11155030947,36.7674484,-1.3677843,55
"2160",11155030948,36.7670997,-1.3671385,6
"2161",11155030949,36.7669923,-1.3669729,17
"2162",11155030950,36.7658454,-1.3650079,24
"2163",11155030951,36.7651493,-1.3649248,59
"2164",11155030952,36.7648952,-1.3649011,51
"2165",11155030953,36.7641201,-1.3677724,17
"2166",11550292097,36.7144055,-1.3073016,84
"2167",11559827400,36.733479,-1.3338746,12
"2168",11568415744,36.7372728,-1.3364745,33
"2169",11568415745,36.7372507,-1.3365669,19
"2170",11568415746,36.7372148,-1.3367016,74
"2171",11568415747,36.7372953,-1.3367231,87
"2172",11568415748,36.7373143,-1.3366518,63
"2173",11568415749,36.7372338,-1.3366304,3
"2174",11568415750,36.7373706,-1.3367771,67
"2175",11568415751,36.7372772,-1.3363256,72
"2176",11568415752,36.7373118,-1.3363348,12
"2177",11568415753,36.7373014,-1.3363737,77
"2178",11568415754,36.7369792,-1.3362925,60
"2179",11568415755,36.7369311,-1.3362797,64
"2180",11568415756,36.7369428,-1.336236,73
"2181",11568415757,36.7369909,-1.3362489,3
"2182",11568415758,36.7373941,-1.3363569,72
"2183",11568415783,36.7368901,-1.3364332,79
"2184",11568415784,36.7368582,-1.3365416,96
"2185",11568415785,36.7367018,-1.3363316,72
"2186",11568415786,36.7367175,-1.3363362,25
"2187",11572263881,36.7127059,-1.3187895,73
"2188",11572263882,36.712741,-1.3187709,88
"2189",11572263883,36.7127203,-1.3188167,2
"2190",11572263884,36.7127524,-1.3187924,55
"2191",11572263885,36.7127958,-1.3188873,31
"2192",11572263886,36.712803,-1.3189381,46
"2193",11572263887,36.7127805,-1.3189413,77
"2194",11572263888,36.7127733,-1.3188905,47
"2195",11572263889,36.7128339,-1.3189313,32
"2196",11572263890,36.7128742,-1.3190077,59
"2197",11572263891,36.7128164,-1.3190381,80
"2198",11572263892,36.7127761,-1.3189617,12
"2199",11572263893,36.712941,-1.3190991,75
"2200",11572263894,36.7128652,-1.3191411,45
"2201",11572263895,36.7129521,-1.3191191,24
"2202",11572263896,36.7128763,-1.3191611,66
"2203",11572263897,36.7129684,-1.3191101,73
"2204",11572263898,36.7130133,-1.3191912,10
"2205",11572263899,36.7128975,-1.3192553,43
"2206",11572263900,36.7128526,-1.3191742,24
"2207",11572263901,36.7127547,-1.3186941,58
"2208",11572263902,36.7127949,-1.3187698,23
"2209",11572263903,36.7126745,-1.318841,99
"2210",11572263904,36.7126313,-1.3187596,72
"2211",11572263905,36.7130645,-1.319374,55
"2212",11572263906,36.7130638,-1.319311,75
"2213",11572263907,36.7130356,-1.3192962,42
"2214",11572263908,36.713102,-1.3192634,56
"2215",11572263909,36.7131027,-1.3192345,7
"2216",11572263910,36.7130839,-1.3192278,11
"2217",11572263911,36.7131127,-1.3192124,4
"2218",11572263912,36.7131141,-1.3191635,11
"2219",11572263913,36.7130437,-1.3191011,65
"2220",11572263914,36.7130604,-1.3190147,85
"2221",11572263915,36.7129384,-1.319014,54
"2222",11572263916,36.7129672,-1.3190334,37
"2223",11572263917,36.7130008,-1.3189356,6
"2224",11572263918,36.7129639,-1.3188725,72
"2225",11572263919,36.7128881,-1.3189121,24
"2226",11572263920,36.7130618,-1.3191309,12
"2227",11572263921,36.7130273,-1.3189942,16
"2228",11572263922,36.712938,-1.3189804,77
"2229",11572263923,36.7128858,-1.3188714,47
"2230",11572263924,36.7128532,-1.3188524,45
"2231",11572263925,36.7128573,-1.318827,83
"2232",11572263926,36.7129116,-1.3187934,38
"2233",11572263927,36.7129027,-1.3187554,15
"2234",11572263928,36.712921,-1.3187546,79
"2235",11572263929,36.7128425,-1.3187227,46
"2236",11572263930,36.7128214,-1.3186835,68
"2237",11572263931,36.7128291,-1.3186423,82
"2238",11572263932,36.7128402,-1.3186004,82
"2239",11572263933,36.7127771,-1.3186047,98
"2240",11572263934,36.7127443,-1.3185749,59
"2241",11572263935,36.7127289,-1.3185913,30
"2242",11572263936,36.7126849,-1.3186118,13
"2243",11572263937,36.7130457,-1.3194149,21
"2244",11572263938,36.7129726,-1.3193666,97
"2245",11572263939,36.7129759,-1.3193331,30
"2246",11572263940,36.7129431,-1.3193391,54
"2247",11572263941,36.7129143,-1.31937,89
"2248",11572263942,36.7128599,-1.3193438,79
"2249",11572263943,36.7128418,-1.3193646,74
"2250",11572263944,36.7128029,-1.3193485,19
"2251",11572263945,36.7128164,-1.3193237,34
"2252",11572263946,36.712811,-1.3192701,75
"2253",11572263947,36.7127225,-1.3191833,13
"2254",11572263948,36.7127218,-1.3191507,71
"2255",11572263949,36.7127527,-1.3191491,69
"2256",11572263950,36.712758,-1.3190904,80
"2257",11572263951,36.7127275,-1.3191075,91
"2258",11572263952,36.7126846,-1.3191125,53
"2259",11572263953,36.7127181,-1.3190951,31
"2260",11572263954,36.7126695,-1.3190961,19
"2261",11572263955,36.7128026,-1.3192269,77
"2262",11572263956,36.712765,-1.3191354,95
"2263",11572263957,36.712632,-1.3190707,68
"2264",11572263958,36.7126603,-1.3189902,74
"2265",11572263959,36.7126299,-1.3190059,37
"2266",11572263960,36.7126548,-1.3189778,18
"2267",11572263961,36.7126903,-1.31896,49
"2268",11572263962,36.7126413,-1.3189299,61
"2269",11572263963,36.7126162,-1.3189567,78
"2270",11572263964,36.7125854,-1.3189376,88
"2271",11572263965,36.7125954,-1.3189064,11
"2272",11572263966,36.7125669,-1.3188102,5
"2273",11572263967,36.712531,-1.3187797,17
"2274",11572263968,36.7125076,-1.318772,53
"2275",11572271569,36.7125079,-1.3187358,0
"2276",11572271570,36.7125495,-1.3187204,44
"2277",11572271571,36.7128893,-1.3187429,95
"2278",11572271572,36.712815,-1.318579,59
"2279",11572271573,36.7126583,-1.3189368,56
"2280",11572271574,36.7125939,-1.3188487,79
"2281",11572271575,36.7126051,-1.3186547,68
"2282",11572271576,36.7125455,-1.3186761,71
"2283",11572271577,36.7126879,-1.3185132,32
"2284",11572271578,36.7125334,-1.3186099,81
"2285",11572271579,36.712524,-1.3186101,98
"2286",11572271580,36.7125116,-1.3185906,62
"2287",11572271581,36.7125213,-1.3185809,85
"2288",11572271582,36.7126373,-1.3184751,29
"2289",11572271583,36.7126946,-1.318562,61
"2290",11572271584,36.7126777,-1.3185943,26
"2291",11572271585,36.712616,-1.3184736,67
"2292",11572271586,36.7125283,-1.3185145,9
"2293",11572271587,36.7125359,-1.3186152,52
"2294",11572271588,36.7125993,-1.3186425,63
"2295",949597858,36.8864825,-1.3000974,25
"2296",1446059290,36.8719263,-1.3107551,82
"2297",5496079249,36.8679329,-1.2968471,72
"2298",5496079255,36.8683483,-1.2949976,76
"2299",5496079293,36.8681176,-1.2889568,8
"2300",5496079294,36.8683137,-1.2909294,5
"2301",5496079295,36.870006,-1.2900757,89
"2302",5496079296,36.8706945,-1.2878109,30
"2303",5496079297,36.8706599,-1.2877263,40
"2304",5496079298,36.8704272,-1.2905833,17
"2305",5496079299,36.8714378,-1.2900411,18
"2306",5496079300,36.8725873,-1.2893894,18
"2307",5496079301,36.8717221,-1.2898018,63
"2308",5496079302,36.8717723,-1.2899022,82
"2309",5496079303,36.8719159,-1.2881483,70
"2310",5496079304,36.8714994,-1.2874105,43
"2311",5496079305,36.8682579,-1.2899431,64
"2312",5496079307,36.8646522,-1.2849386,78
"2313",5496079308,36.8638675,-1.2852154,94
"2314",5496079309,36.8637714,-1.2865266,57
"2315",5496079310,36.8645214,-1.2869996,46
"2316",5496079311,36.8650868,-1.2873072,83
"2317",5496079312,36.8653983,-1.2866766,73
"2318",5496079313,36.865406,-1.2864151,57
"2319",5496079314,36.8652829,-1.2861536,77
"2320",5496079315,36.8638906,-1.2862286,11
"2321",5496079316,36.8640233,-1.2860181,76
"2322",5496079317,36.863957,-1.2856206,29
"2323",5496079320,36.8598521,-1.2883646,84
"2324",5496079621,36.8602483,-1.2892644,84
"2325",5496079622,36.8619022,-1.28848,98
"2326",5496079623,36.8615175,-1.287634,76
"2327",5496079639,36.864856,-1.2945092,43
"2328",5496079640,36.8647329,-1.2956666,46
"2329",5496079641,36.8653676,-1.2957628,82
"2330",5496079642,36.8655022,-1.2945669,71
"2331",5496079645,36.8816215,-1.2949361,52
"2332",5496079646,36.8818522,-1.2959935,27
"2333",5496079647,36.883683,-1.2959281,67
"2334",5496079648,36.883933,-1.2957128,44
"2335",5496079649,36.8817215,-1.2948938,21
"2336",5496079650,36.8826349,-1.2947457,41
"2337",5496079651,36.8833263,-1.2948255,11
"2338",5496079652,36.8842104,-1.2955076,37
"2339",5496079653,36.8839991,-1.2950589,4
"2340",5496079669,36.8807822,-1.2846723,69
"2341",5496079670,36.8809522,-1.2856961,45
"2342",5496079671,36.883283,-1.2852846,87
"2343",5496079672,36.8830884,-1.2843451,89
"2344",5496092682,36.8811484,-1.2908525,71
"2345",5496092683,36.8811522,-1.2917138,83
"2346",5496092684,36.8824753,-1.2917561,19
"2347",5496092685,36.8823984,-1.2908486,36
"2348",5496092686,36.8783561,-1.2910793,51
"2349",5496092687,36.8783638,-1.2917638,50
"2350",5496092688,36.8810676,-1.2917253,4
"2351",5496092689,36.8799561,-1.2911562,95
"2352",5496092690,36.8811041,-1.2911793,58
"2353",5496092691,36.8799878,-1.2907256,83
"2354",5496092692,36.8804883,-1.2907256,91
"2355",5496092693,36.8811097,-1.2907083,34
"2356",5704419901,36.8722595,-1.3107609,53
"2357",6817327518,36.8749898,-1.2859751,60
"2358",6817327519,36.8759029,-1.285668,4
"2359",6817327520,36.8769031,-1.285166,97
"2360",6817327521,36.8774841,-1.2867095,37
"2361",6817327522,36.8756248,-1.2874148,89
"2362",6817508245,36.8683202,-1.2960945,95
"2363",9694744875,36.8823939,-1.2917535,53
"2364",9694744876,36.8820048,-1.2917411,60
"2365",9694757349,36.8807628,-1.290718,48
"2366",10138771543,36.871282,-1.2875187,68
"2367",10138771544,36.8711662,-1.2875763,7
"2368",10198739891,36.8750333,-1.2860814,50
"2369",10198888581,36.8683059,-1.2908196,77
"2370",11222236900,36.860356,-1.2926056,13
"2371",11222236901,36.8575269,-1.2933774,51
"2372",11222236902,36.8593629,-1.2937421,42
"2373",11222236903,36.8593374,-1.2938306,8
"2374",11222236904,36.8601414,-1.2939834,59
"2375",11222236905,36.8602145,-1.293669,49
"2376",11222236906,36.860193,-1.293663,98
"2377",11222236907,36.8603499,-1.2928532,80
"2378",11222236908,36.8603633,-1.2925139,48
"2379",11222236909,36.8604626,-1.2924228,8
"2380",11222236910,36.8604679,-1.2920112,86
"2381",11222236911,36.8604478,-1.291928,38
"2382",11222236912,36.8601501,-1.2917832,36
"2383",11222236913,36.8597478,-1.2917068,27
"2384",11222236914,36.8596847,-1.2916518,48
"2385",11222236915,36.8595922,-1.2915137,83
"2386",11222236916,36.8577549,-1.2923235,54
"2387",11224501112,36.8536842,-1.2945542,26
"2388",11224525253,36.8522657,-1.2940049,16
"2389",11224525254,36.8524535,-1.294147,62
"2390",11224525255,36.8528451,-1.2943629,36
"2391",11224525256,36.8533735,-1.2944942,14
"2392",11224525257,36.854374,-1.2946873,26
"2393",11224525258,36.8544611,-1.2941818,43
"2394",11224525259,36.8542922,-1.2941443,77
"2395",11224525260,36.8543324,-1.2938896,48
"2396",11224525261,36.8543324,-1.2937394,56
"2397",11224525262,36.8543402,-1.2935355,39
"2398",11224525263,36.8543619,-1.2932219,49
"2399",11224525264,36.8530208,-1.2937233,58
"2400",11224525265,36.8522778,-1.2938252,61
